customer_id,age,gender,location,income,registration_date,purchase_date,product_category,brand,price,quantity,revenue,purchase_frequency,avg_order_value,customer_lifespan
CUST_07784,29,Female,San Diego,68923,2025-02-14,2025-06-26,Books,Brand D,14.63,1,14.63,3,15.4,0.61
CUST_07785,34,Female,Boston,20000,2023-07-31,2024-01-30,Beauty,Brand C,41.89,3,125.66,8,123.79,2.15
CUST_07786,48,Female,Austin,50312,2023-05-10,2023-05-16,Electronics,Brand D,193.69,3,581.07,5,617.11,2.37
CUST_07787,20,Female,Indianapolis,20000,2025-02-26,2025-04-30,Electronics,Brand F,207.68,3,623.05,5,719.09,0.57
CUST_07788,18,Male,Boston,63202,2025-06-02,2025-07-13,Home & Garden,Brand B,54.81,1,54.81,3,60.12,0.31
CUST_07789,42,Female,Los Angeles,36634,2023-10-17,2025-05-08,Electronics,Brand F,189.0,1,189.0,4,191.27,1.94
CUST_07790,30,Male,San Diego,41365,2024-10-04,2025-04-24,Beauty,Brand G,30.34,4,121.36,5,135.58,0.97
CUST_07791,40,Male,Indianapolis,26865,2025-01-16,2025-07-29,Books,Brand E,22.09,2,44.19,6,42.68,0.68
CUST_07792,37,Male,Indianapolis,64881,2024-08-08,2025-08-22,Books,Brand D,18.39,4,73.55,5,64.59,1.13
CUST_07793,32,Male,Austin,83219,2022-12-31,2023-06-02,Books,Brand A,13.66,4,54.62,3,62.82,2.73
CUST_07794,,Male,Denver,27293,2025-02-06,2025-05-23,Automotive,Brand B,158.46,4,633.86,6,748.61,0.63
CUST_07795,32,Female,Phoenix,38492,2025-05-13,2025-05-26,Sports,Brand B,89.03,7,623.21,7,648.0,0.36
CUST_07796,45,Female,Dallas,29516,2023-01-23,2025-04-23,Toys,Brand G,35.73,2,71.46,3,82.83,2.67
CUST_07797,36,Male,Los Angeles,128819,2025-03-13,2025-05-14,Beauty,Brand C,39.53,3,118.6,3,128.76,0.53
CUST_07798,50,Male,,44352,2023-01-24,2023-10-25,Clothing,Brand A,52.02,7,364.14,7,336.61,2.66
CUST_07799,34,Other,San Jose,20000,2024-09-11,2024-11-27,Clothing,Brand G,84.73,1,84.73,2,75.75,1.03
CUST_07800,37,Male,Seattle,31453,2022-10-08,2025-06-27,Beauty,Brand F,22.05,1,22.05,4,20.95,2.96
CUST_07801,46,Female,Jacksonville,24347,2024-06-17,2025-07-14,Books,Brand G,11.18,4,44.73,5,52.96,1.27
CUST_07802,18,Male,San Jose,23209,2024-01-18,2024-02-04,Clothing,Brand A,44.11,3,132.32,2,114.22,1.68
CUST_07803,20,Female,Chicago,57129,2022-12-26,2023-07-19,Automotive,Brand F,96.96,3,290.89,6,269.96,2.74
CUST_07804,39,Male,San Antonio,26216,2022-10-17,2024-11-02,Books,Brand G,18.83,4,75.33,5,88.91,2.93
CUST_07805,44,Female,Columbus,20000,2022-11-06,2023-01-02,Electronics,Brand F,241.8,3,725.39,2,694.85,2.88
CUST_07806,75,,San Jose,24913,2024-01-18,2024-11-30,Beauty,Brand E,36.08,3,108.23,3,123.11,1.68
CUST_07807,65,Male,San Francisco,24073,2023-06-22,2025-08-09,Electronics,Brand E,203.68,6,1222.1,1,1421.38,2.26
CUST_07808,27,Female,Columbus,52441,2023-01-08,2023-03-03,Clothing,Brand D,81.26,4,325.04,4,354.6,2.71
CUST_07809,35,Male,Los Angeles,54913,2023-04-28,2024-06-28,Home & Garden,Brand G,81.2,3,243.59,3,224.64,2.41
CUST_07810,22,Male,Columbus,28008,2022-09-25,2025-05-27,Automotive,Brand F,81.56,5,407.82,1,339.23,3.0
CUST_07811,35,Male,,20000,2025-07-26,2025-09-15,Automotive,Brand H,149.93,3,449.78,4,429.6,0.16
CUST_07812,21,Male,Jacksonville,46793,2023-10-04,2024-08-11,Toys,Brand E,48.11,6,288.63,3,236.21,1.97
CUST_07813,32,Female,Jacksonville,57334,2024-06-20,2024-12-05,Sports,Brand A,173.1,3,519.3,4,536.5,1.26
CUST_07814,37,Male,Jacksonville,38612,2025-04-23,2025-05-30,Clothing,Brand E,17.98,2,35.96,3,32.68,0.42
CUST_07815,57,Male,Denver,46723,2025-02-13,2025-03-17,Toys,Brand A,30.08,1,30.08,8,31.34,0.61
CUST_07816,30,Female,Austin,21568,2024-01-26,2024-12-16,Books,Brand C,10.73,4,42.91,5,40.44,1.66
CUST_07817,46,Female,Denver,36001,2024-09-22,2024-10-07,Toys,Brand B,45.54,4,182.16,7,203.49,1.0
CUST_07818,34,Female,Boston,20000,2024-03-06,2024-05-23,Sports,Brand B,114.56,2,229.12,5,258.58,1.55
CUST_07819,23,Female,Boston,30637,2025-05-16,2025-07-20,Clothing,Brand F,36.87,4,147.5,5,134.34,0.36
CUST_07820,21,Female,Indianapolis,37163,2024-05-11,2025-02-23,Beauty,Brand B,23.37,3,70.11,2,66.34,1.37
CUST_07821,43,Female,Houston,41885,2025-01-16,2025-02-08,Electronics,Brand E,199.98,2,399.97,2,373.3,0.68
CUST_07822,40,Female,Jacksonville,50018,2025-01-08,2025-02-02,Clothing,Brand E,30.18,3,90.53,5,89.24,0.71
CUST_07823,43,Male,New York,30368,2023-01-08,2023-05-21,Home & Garden,Brand B,57.7,3,173.11,2,152.48,2.71
CUST_07824,18,Male,Chicago,105707,2024-03-26,2024-10-17,Automotive,Brand C,173.13,1,173.13,2,170.27,1.49
CUST_07825,43,Female,New York,48823,2024-02-07,2024-04-02,Books,Brand H,10.51,6,63.05,3,74.03,1.63
CUST_07826,34,Male,Boston,35363,2024-08-02,2025-04-24,Beauty,Brand D,46.56,3,139.68,3,144.23,1.14
CUST_07827,29,Male,Indianapolis,32422,2025-05-10,2025-08-08,Books,Brand F,14.65,3,43.96,2,40.85,0.37
CUST_07828,47,Female,San Diego,33834,2025-04-07,2025-04-23,Home & Garden,Brand F,20.11,4,80.44,5,82.5,0.46
CUST_07829,44,Male,Boston,20000,2023-08-06,2025-04-05,Beauty,Brand D,30.53,6,183.19,4,172.16,2.13
CUST_07830,25,Male,San Antonio,47188,2025-07-08,2025-09-06,Electronics,Brand E,169.4,2,338.79,4,279.13,0.21
CUST_07831,18,Female,Denver,,2023-12-12,2024-07-07,Beauty,Brand G,30.64,4,122.57,8,127.48,1.78
CUST_07832,18,Male,Phoenix,43958,2022-11-27,2024-12-07,Automotive,Brand G,50.07,3,150.21,4,166.05,2.82
CUST_07833,,Female,Austin,38130,2025-02-24,2025-05-29,Automotive,Brand B,149.23,3,447.69,7,522.44,0.58
CUST_07834,24,Male,Indianapolis,27022,2024-11-11,2025-06-06,Beauty,Brand E,31.23,2,62.46,3,61.93,0.87
CUST_07835,58,Female,Austin,27529,2024-12-21,2025-04-30,Electronics,Brand H,243.17,2,486.34,5,559.77,0.76
CUST_07836,38,Female,Denver,40001,2023-05-10,2025-05-05,Books,Brand G,12.23,4,48.93,3,55.12,2.37
CUST_07837,40,Female,Phoenix,46504,2023-05-10,2025-04-21,Automotive,Brand E,164.96,1,164.96,2,164.33,2.37
CUST_07838,46,Male,,33913,2023-08-27,2025-06-10,Toys,Brand E,36.7,2,73.4,1,87.85,2.08
CUST_07839,48,Female,Dallas,32295,2023-02-23,2024-10-05,Books,Brand F,13.47,4,53.86,2,49.13,2.58
CUST_07840,22,Male,Phoenix,20000,2022-10-11,2022-12-24,Beauty,Brand E,37.41,5,187.04,2,214.51,2.95
CUST_07841,38,,San Jose,27003,2025-04-06,2025-05-28,Books,Brand C,13.44,1,13.44,2,13.66,0.47
CUST_07842,18,Female,San Antonio,20000,2025-06-01,2025-06-11,Sports,Brand C,89.97,1,89.97,2,94.74,0.31
CUST_07843,34,Male,Fort Worth,51767,2024-12-23,2025-07-06,Beauty,Brand B,22.13,2,44.26,5,38.07,0.75
CUST_07844,36,Female,Columbus,20000,2023-12-29,2024-10-03,Automotive,Brand A,78.11,4,312.43,2,278.53,1.74
CUST_07845,31,Male,Jacksonville,34525,2023-03-02,2025-04-20,Automotive,Brand F,147.71,3,443.13,5,455.17,2.56
CUST_07846,31,Female,Philadelphia,27191,2022-11-14,2024-01-31,Automotive,Brand D,229.93,3,689.78,4,600.47,2.86
CUST_07847,38,Male,Fort Worth,33912,2025-04-28,2025-05-22,Beauty,Brand E,19.91,2,39.82,7,34.38,0.41
CUST_07848,,Female,New York,25384,2024-01-27,2025-06-27,Electronics,Brand B,145.04,5,725.21,1,698.22,1.66
CUST_07849,37,Male,Chicago,66930,2023-09-27,2024-08-13,Beauty,Brand A,31.83,3,95.5,5,100.99,1.99
CUST_07850,36,Male,San Jose,45267,2024-03-15,2025-07-15,Beauty,Brand F,33.98,2,67.96,8,60.91,1.52
CUST_07851,31,Male,Columbus,20000,2023-08-20,2023-10-29,Automotive,Brand B,101.93,4,407.73,1,395.59,2.09
CUST_07852,47,Female,Philadelphia,35307,2023-09-26,2025-07-19,Sports,Brand D,95.08,4,380.32,6,414.91,1.99
CUST_07853,41,Female,Denver,36085,2024-01-31,2025-01-19,Books,Brand D,10,3,30,7,34.56,1.65
CUST_07854,43,Female,Charlotte,85090,2025-04-23,2025-09-15,Electronics,Brand F,245.59,1,245.59,3,265.67,0.42
CUST_07855,18,Male,Charlotte,24503,2023-06-20,2023-07-02,Clothing,Brand E,79.56,1,79.56,3,74.89,2.26
CUST_07856,34,Female,Denver,43973,2025-01-05,2025-02-08,Sports,Brand F,104.61,7,732.27,4,844.16,0.71
CUST_07857,18,Female,Fort Worth,63495,2024-12-12,2025-05-09,Electronics,Brand B,72.51,1,72.51,6,70.2,0.78
CUST_07858,29,Female,San Diego,34994,2024-12-17,2025-03-15,Beauty,Brand C,22.99,1,22.99,6,23.84,0.77
CUST_07859,43,Male,Houston,27980,2023-07-18,2023-08-02,Electronics,Brand G,268.07,1,268.07,5,310.05,2.18
CUST_07860,43,Female,New York,73313,2023-02-07,2023-07-04,Toys,Brand G,36.71,2,73.42,1,58.83,2.63
CUST_07861,40,Male,Los Angeles,36290,2023-01-23,2023-04-03,Clothing,Brand D,30.22,4,120.86,3,142.69,2.67
CUST_07862,40,Female,Charlotte,144871,2024-12-20,2025-03-29,Books,Brand A,10,1,10,6,9.98,0.76
CUST_07863,33,Male,San Jose,65037,2024-03-25,2024-08-29,Automotive,Brand B,102.09,5,510.47,2,442.62,1.5
CUST_07864,46,,Houston,68953,2024-12-31,2025-05-20,Automotive,Brand G,164.87,4,659.46,6,532.74,0.73
CUST_07865,29,Male,Los Angeles,29086,2025-07-19,2025-08-13,Automotive,Brand F,92.95,1,92.95,7,85.35,0.18
CUST_07866,18,Male,Indianapolis,94149,2024-11-26,2025-09-05,Books,Brand F,13.9,4,55.62,5,49.75,0.82
CUST_07867,37,Male,Philadelphia,54576,2024-07-01,2024-12-05,Sports,Brand H,97.95,3,293.86,3,312.66,1.23
CUST_07868,29,Male,Denver,20000,2025-01-26,2025-07-17,Books,Brand G,13.93,3,41.78,6,35.45,0.66
CUST_07869,18,Female,San Antonio,20000,2024-02-13,2024-06-18,Clothing,Brand B,46.05,1,46.05,2,51.91,1.61
CUST_07870,18,,San Diego,34037,2024-05-09,2025-03-21,Beauty,Brand D,33.02,4,132.1,4,148.04,1.37
CUST_07871,41,Male,Los Angeles,39547,2025-05-23,2025-07-24,Automotive,Brand H,208.9,4,835.59,3,809.25,0.34
CUST_07872,28,,Chicago,20000,2023-04-12,2024-02-11,Books,Brand G,10,2,20,5,20.6,2.45
CUST_07873,36,Other,Austin,147095,2024-05-03,2025-07-01,Beauty,Brand D,37.27,5,186.37,4,222.47,1.39
CUST_07874,18,Male,Houston,80772,2024-06-22,2024-09-18,Electronics,Brand A,240.49,3,721.47,2,678.84,1.25
CUST_07875,31,Male,Charlotte,69041,2023-03-09,2025-01-02,Books,Brand H,18.01,2,36.03,2,42.8,2.54
CUST_07876,25,Male,Phoenix,32076,2024-07-20,2024-08-09,Home & Garden,Brand H,73.46,3,220.38,2,256.79,1.18
CUST_07877,39,Male,Fort Worth,30773,2024-01-14,2024-08-21,Automotive,Brand C,181.17,2,362.34,4,319.13,1.69
CUST_07878,18,Male,Chicago,34246,2023-11-04,2024-04-18,Automotive,Brand H,189.99,2,379.98,4,401.99,1.89
CUST_07879,,Other,San Jose,38622,2023-03-29,2025-08-23,Home & Garden,Brand G,90.27,2,180.53,2,158.42,2.49
CUST_07880,39,Female,Indianapolis,95763,2023-03-29,2023-07-05,Books,Brand A,10,3,30,8,30.98,2.49
CUST_07881,22,Female,Los Angeles,48059,2024-06-22,2024-07-13,Home & Garden,Brand E,43.03,5,215.17,6,197.71,1.25
CUST_07882,44,Male,,56550,2024-04-17,2025-08-29,Automotive,Brand C,67.87,2,135.75,7,160.42,1.43
CUST_07883,40,Female,Dallas,42660,2024-11-27,2025-08-18,Beauty,Brand E,24.52,1,24.52,2,23.25,0.82
CUST_07884,18,Female,Philadelphia,23236,2024-08-16,2024-09-25,Automotive,Brand F,186.87,3,560.62,4,630.08,1.1
CUST_07885,20,Male,New York,36254,2023-01-10,2024-12-02,Books,Brand H,18.92,1,18.92,5,15.15,2.7
CUST_07886,18,Female,Indianapolis,60155,2023-11-23,2024-04-20,Home & Garden,Brand D,67.56,4,270.22,1,266.69,1.83
CUST_07887,26,Female,Seattle,46490,2025-02-23,2025-08-18,Electronics,Brand G,223.59,3,670.77,5,573.24,0.58
CUST_07888,27,Male,,36615,2025-06-05,2025-08-07,Electronics,Brand D,139.3,2,278.6,6,296.81,0.3
CUST_07889,51,Male,Denver,48553,2022-10-27,2024-11-29,Home & Garden,Brand F,112.61,2,225.22,2,185.78,2.91
CUST_07890,24,,Los Angeles,30985,2025-07-24,2025-07-26,Beauty,Brand H,36.57,9,329.09,2,293.81,0.17
CUST_07891,38,,Dallas,20000,2024-05-21,2024-09-18,Automotive,Brand D,212.02,3,636.05,4,563.97,1.34
CUST_07892,52,Female,Seattle,95521,2023-06-29,2025-03-08,Sports,Brand C,68.95,2,137.91,3,139.68,2.24
CUST_07893,50,Female,Seattle,30274,2023-05-12,2024-09-25,Automotive,Brand F,87.01,3,261.03,4,257.56,2.37
CUST_07894,64,Female,Boston,44143,2024-01-31,2024-03-04,Sports,Brand B,147.63,1,147.63,4,132.07,1.65
CUST_07895,,Female,Los Angeles,26519,2023-07-01,2025-09-01,Home & Garden,Brand G,123.25,1,123.25,2,107.09,2.23
CUST_07896,28,Male,Fort Worth,61993,2024-11-07,2024-11-10,Books,Brand B,17.93,4,71.7,3,58.79,0.88
CUST_07897,38,Male,Denver,20000,2024-11-14,2025-06-20,Sports,Brand E,149.36,3,448.07,2,502.64,0.86
CUST_07898,43,Male,San Francisco,49034,2024-05-23,2024-06-17,Electronics,Brand H,186.8,5,933.99,4,938.92,1.34
CUST_07899,19,Female,San Diego,49385,2023-02-18,2024-04-11,Sports,Brand D,68.89,6,413.36,5,344.04,2.6
CUST_07900,20,Female,Jacksonville,43013,2024-12-11,2025-04-16,Books,Brand D,16.95,2,33.91,2,27.2,0.78
CUST_07901,43,Male,Houston,59682,2023-08-15,2024-06-22,Clothing,Brand C,49.7,6,298.2,1,307.42,2.11
CUST_07902,36,Male,Phoenix,25383,2025-05-05,2025-08-05,Toys,Brand G,23.31,4,93.24,6,97.45,0.39
CUST_07903,30,Female,Jacksonville,20000,2025-02-11,2025-09-21,Toys,Brand G,32.04,4,128.16,5,130.01,0.61
CUST_07904,29,Female,Charlotte,39627,2025-07-05,2025-07-14,Electronics,Brand H,192.76,2,385.52,8,416.13,0.22
CUST_07905,38,Female,Columbus,58196,2025-02-02,2025-03-24,Books,Brand H,20.29,3,60.88,4,63.87,0.64
CUST_07906,32,Male,Fort Worth,45630,2024-11-08,2025-01-07,Books,Brand E,20.16,4,80.64,7,82.4,0.87
CUST_07907,39,Male,San Antonio,40381,2025-02-22,2025-06-14,Sports,Brand D,133.33,5,666.66,6,667.95,0.58
CUST_07908,,Female,Columbus,49517,2023-01-16,2023-09-24,Beauty,Brand D,17.5,3,52.51,1,57.36,2.69
CUST_07909,23,Male,Denver,45413,2023-10-20,2024-03-18,Toys,Brand B,62.08,2,124.17,1,127.46,1.93
CUST_07910,42,Male,Fort Worth,23610,2023-09-08,2024-02-15,Electronics,Brand G,153.81,1,153.81,4,131.91,2.04
CUST_07911,29,Female,Seattle,53568,2023-06-14,2025-01-02,Sports,Brand H,100.77,3,302.3,2,320.14,2.28
CUST_07912,37,Male,Los Angeles,32745,2024-08-28,2024-09-15,Home & Garden,Brand G,95.66,3,286.99,3,258.21,1.07
CUST_07913,31,Male,Dallas,20000,2023-11-03,2024-06-03,Toys,Brand G,22.88,4,91.5,5,81.25,1.89
CUST_07914,32,Female,Phoenix,40536,2023-05-16,2023-06-01,Sports,Brand B,107.85,5,539.27,4,604.49,2.36
CUST_07915,31,Female,San Diego,38744,2024-06-26,2025-09-04,Beauty,Brand A,19.13,3,57.39,6,65.04,1.24
CUST_07916,34,Female,Houston,20000,2023-03-08,2023-10-17,Clothing,Brand E,53.66,6,321.98,6,346.34,2.55
CUST_07917,40,Male,Boston,40652,2025-02-19,2025-03-25,Home & Garden,Brand E,115.87,3,347.62,2,313.58,0.59
CUST_07918,32,Female,Philadelphia,27782,2025-07-05,2025-08-25,Electronics,Brand F,287.39,2,574.78,7,533.23,0.22
CUST_07919,20,Male,Philadelphia,20000,2024-12-17,2025-09-09,Automotive,Brand A,90.8,3,272.41,5,293.53,0.77
CUST_07920,59,Other,Houston,36289,2024-08-28,2025-08-05,Books,Brand E,10,2,20,4,22.5,1.07
CUST_07921,18,Male,New York,33111,2023-11-09,2024-01-25,Home & Garden,Brand B,29.61,3,88.84,4,76.31,1.87
CUST_07922,,Female,Los Angeles,46707,2022-10-02,2023-02-05,Beauty,Brand D,42.76,2,85.52,3,78.48,2.98
CUST_07923,40,Female,Los Angeles,39048,2022-10-26,2024-12-25,Electronics,Brand B,206.12,4,824.49,4,721.55,2.91
CUST_07924,28,Male,Houston,34118,2023-12-26,2024-01-13,Clothing,Brand B,48.38,3,145.15,5,149.4,1.74
CUST_07925,36,Male,Fort Worth,34635,2023-07-15,2025-07-19,Toys,Brand C,28.55,3,85.66,3,83.19,2.19
CUST_07926,18,Female,Austin,27337,2023-03-08,2025-07-01,Clothing,Brand B,75.32,4,301.27,3,249.03,2.55
CUST_07927,37,Female,Austin,20000,2024-04-03,2024-09-27,Automotive,Brand A,72.6,1,72.6,3,79.13,1.47
CUST_07928,40,Male,Boston,29017,2023-08-09,2024-07-29,Clothing,Brand C,50.01,4,200.05,6,172.83,2.12
CUST_07929,31,Male,,20000,2022-11-08,2024-07-06,Electronics,Brand E,259.27,1,259.27,2,208.03,2.87
CUST_07930,56,,Seattle,25351,2024-02-29,2024-07-28,Home & Garden,Brand H,68.65,3,205.96,2,244.12,1.57
CUST_07931,43,Female,Columbus,28544,2022-11-19,2025-08-14,Electronics,Brand D,270.76,2,541.52,3,559.31,2.84
CUST_07932,48,Male,Columbus,20000,2024-04-23,2025-03-12,Automotive,Brand B,199.5,2,399.0,5,393.47,1.42
CUST_07933,23,Male,Austin,20000,2023-01-22,2024-04-26,Home & Garden,Brand B,104.87,3,314.62,7,263.92,2.67
CUST_07934,48,Male,Columbus,26093,2025-01-20,2025-08-07,Toys,Brand E,41.68,2,83.37,3,81.92,0.67
CUST_07935,53,Male,Boston,92955,2024-12-08,2025-09-07,Beauty,Brand G,43.21,5,216.06,2,194.94,0.79
CUST_07936,,,Boston,,2023-08-10,2024-03-05,Toys,Brand H,36.26,4,145.04,3,139.77,2.12
CUST_07937,33,Female,Houston,28973,2023-03-11,2025-08-21,Beauty,Brand G,31.86,2,63.72,4,61.38,2.54
CUST_07938,47,Male,Columbus,54957,2023-01-10,2023-05-28,Clothing,Brand C,60.65,4,242.59,4,267.1,2.7
CUST_07939,46,Female,Phoenix,29475,2023-09-26,2024-03-18,Clothing,Brand A,50.74,8,405.93,2,466.11,1.99
CUST_07940,45,Male,Austin,65571,2023-07-21,2024-08-30,Clothing,Brand H,61.82,1,61.82,3,53.59,2.18
CUST_07941,,Female,San Diego,23942,2024-09-13,2025-06-01,Beauty,Brand C,17.28,5,86.4,6,77.89,1.03
CUST_07942,18,Female,Boston,20000,2025-05-21,2025-06-14,Sports,Brand F,113.04,3,339.13,6,309.21,0.34
CUST_07943,,Other,Indianapolis,20000,2025-08-19,2025-09-10,Books,Brand A,19.1,3,57.3,9,59.44,0.1
CUST_07944,45,Male,Seattle,20000,2024-08-17,2025-08-03,Home & Garden,Brand G,88.77,7,621.38,4,631.36,1.1
CUST_07945,18,Male,Columbus,,2024-05-04,2024-08-28,Electronics,Brand B,148.11,1,148.11,5,169.49,1.39
CUST_07946,23,Male,San Diego,80308,2025-03-30,2025-06-29,Toys,Brand D,40.0,3,119.99,7,132.15,0.48
CUST_07947,18,Male,Houston,33299,2025-02-15,2025-03-04,Clothing,Brand C,46.54,6,279.22,7,334.71,0.6
CUST_07948,30,Female,San Antonio,44110,2023-05-23,2023-05-31,Beauty,Brand G,16.17,1,16.17,3,16.24,2.34
CUST_07949,27,Female,Charlotte,24830,2024-02-17,2024-03-17,Sports,Brand C,74.31,3,222.93,5,264.66,1.6
CUST_07950,18,Male,San Jose,27890,2024-07-16,2024-09-19,Books,Brand H,17.39,1,17.39,3,20.08,1.19
CUST_07951,31,Male,New York,22678,2024-02-02,2024-09-01,Electronics,Brand F,172.99,2,345.97,3,283.94,1.64
CUST_07952,45,,Columbus,44725,2022-09-29,2022-10-02,Electronics,Brand D,197.48,3,592.43,7,516.35,2.98
CUST_07953,18,Male,Columbus,41302,2023-05-12,2024-10-05,Home & Garden,Brand E,91.19,1,91.19,4,91.36,2.37
CUST_07954,26,Female,San Diego,20000,2022-12-22,2023-05-09,Toys,Brand A,23.01,1,23.01,4,24.05,2.75
CUST_07955,31,Other,Phoenix,41521,2025-07-26,2025-08-04,Automotive,Brand D,72.38,2,144.75,2,117.64,0.16
CUST_07956,28,Female,Austin,42103,2022-12-19,2023-05-18,Sports,Brand F,133.47,4,533.88,3,571.21,2.76
CUST_07957,31,Female,San Francisco,48843,2023-06-19,2025-05-30,Automotive,Brand F,102.78,2,205.57,2,194.66,2.26
CUST_07958,,Female,San Jose,47838,2024-03-14,2024-06-11,Home & Garden,Brand F,86.82,4,347.28,4,329.07,1.53
CUST_07959,41,Male,Seattle,30493,2024-09-10,2024-12-31,Toys,Brand A,46.91,2,93.83,3,95.59,1.03
CUST_07960,31,Male,Houston,63772,2025-04-18,2025-05-14,Beauty,Brand G,29.48,2,58.95,2,69.44,0.43
CUST_07961,48,Male,Chicago,20000,2024-02-16,2024-10-04,Books,Brand D,17.56,3,52.68,2,43.17,1.6
CUST_07962,27,,Houston,31161,2023-07-20,2023-11-07,Toys,Brand E,42.83,4,171.31,5,162.05,2.18
CUST_07963,45,Male,Jacksonville,20000,2023-08-20,2024-04-21,Clothing,Brand A,69.95,2,139.9,4,157.47,2.09
CUST_07964,36,,Boston,31469,2024-04-03,2024-10-21,Books,Brand B,10.01,3,30.02,5,25.68,1.47
CUST_07965,44,Male,Phoenix,21868,2024-07-06,2024-08-19,Books,Brand H,17.14,1,17.14,4,17.18,1.22
CUST_07966,47,Female,Boston,28842,2023-09-19,2025-07-03,Electronics,Brand C,274.69,3,824.06,3,683.16,2.01
CUST_07967,,Female,Dallas,31658,2024-04-29,2024-11-05,Clothing,Brand A,51.99,3,155.98,2,158.92,1.4
CUST_07968,18,Male,San Antonio,157111,2025-04-28,2025-05-02,Beauty,Brand C,18.79,2,37.57,4,35.9,0.41
CUST_07969,33,Male,Jacksonville,31190,2023-07-29,2024-05-06,Sports,Brand A,95.79,4,383.17,7,417.42,2.15
CUST_07970,26,Female,Denver,20000,2024-02-25,2025-04-24,Electronics,Brand D,190.04,3,570.11,3,501.78,1.58
CUST_07971,32,Male,Jacksonville,39606,2024-10-02,2024-10-06,Beauty,Brand D,30.74,3,92.21,3,109.95,0.97
CUST_07972,43,Other,Boston,27862,2024-12-23,2025-08-23,Automotive,Brand F,204.55,1,204.55,5,185.28,0.75
CUST_07973,38,Female,Denver,51449,2023-09-27,2024-11-29,Sports,Brand F,119.53,2,239.06,4,216.58,1.99
CUST_07974,31,Male,Los Angeles,41970,2024-10-03,2025-07-20,Clothing,Brand B,58.94,1,58.94,4,48.6,0.97
CUST_07975,43,Female,Boston,21030,2024-05-03,2025-01-19,Books,Brand H,10,3,30,2,30.22,1.39
CUST_07976,59,Male,Seattle,23016,2025-03-25,2025-07-21,Clothing,Brand D,45.64,6,273.84,2,265.42,0.5
CUST_07977,,Female,Philadelphia,91555,2023-10-27,2025-01-22,Toys,Brand C,18.83,2,37.66,2,31.46,1.91
CUST_07978,58,Female,Chicago,69852,2024-12-16,2025-01-05,Electronics,Brand F,137.83,3,413.5,4,366.26,0.77
CUST_07979,,Female,San Antonio,20000,2022-11-19,2023-05-07,Automotive,Brand G,99.33,4,397.31,3,339.48,2.84
CUST_07980,55,Female,Indianapolis,24965,2025-06-06,2025-06-18,Sports,Brand G,104.11,1,104.11,2,101.19,0.3
CUST_07981,37,Other,Jacksonville,42813,2024-09-21,2025-03-06,Clothing,Brand D,34.11,3,102.34,3,118.16,1.0
CUST_07982,,Male,Indianapolis,37543,2025-07-06,2025-07-22,Electronics,Brand A,169.72,4,678.89,3,548.76,0.22
CUST_07983,44,Female,Los Angeles,41150,2022-12-15,2024-04-11,Automotive,Brand F,255.05,4,1020.22,6,890.33,2.77
CUST_07984,19,Female,Indianapolis,46197,2025-08-17,2025-09-11,Books,Brand C,10.89,2,21.77,6,25.44,0.1
CUST_07985,24,Male,Phoenix,30331,2024-08-30,2025-08-26,Automotive,Brand D,150.56,2,301.13,5,319.1,1.07
CUST_07986,32,Male,Seattle,60850,2024-05-23,2024-06-28,Electronics,Brand A,199.41,4,797.65,5,648.23,1.34
CUST_07987,28,Male,San Diego,26926,2024-07-05,2024-07-22,Beauty,Brand H,37.03,2,74.07,6,60.05,1.22
CUST_07988,18,Male,Phoenix,25843,2023-11-09,2024-09-29,Books,Brand C,18.89,4,75.57,2,72.34,1.87
CUST_07989,38,Female,Indianapolis,23357,2022-10-15,2022-11-15,Books,Brand H,10.38,5,51.91,2,45.0,2.94
CUST_07990,54,Female,Philadelphia,35255,2023-10-17,2024-06-22,Clothing,Brand C,15.31,6,91.83,4,82.56,1.94
CUST_07991,38,,Jacksonville,22942,2025-01-02,2025-01-05,Sports,Brand H,84.0,4,335.99,5,293.86,0.72
CUST_07992,65,Female,Philadelphia,,2024-12-02,2025-02-26,Toys,Brand E,44.35,3,133.05,1,118.25,0.81
CUST_07993,28,Female,Denver,,2025-01-25,2025-05-09,Automotive,Brand E,224.4,2,448.8,5,445.08,0.66
CUST_07994,55,Female,Philadelphia,67550,2024-03-02,2024-07-21,Clothing,Brand F,64.47,2,128.93,2,141.74,1.56
CUST_07995,39,Female,Indianapolis,99285,2023-05-20,2023-06-09,Beauty,Brand G,26.89,4,107.55,7,115.23,2.35
CUST_07996,44,Female,New York,35531,2025-03-27,2025-06-02,Beauty,Brand C,30.54,2,61.08,2,71.84,0.49
CUST_07997,28,Female,Seattle,20593,2024-02-09,2025-01-16,Toys,Brand B,38.38,4,153.54,4,159.55,1.62
CUST_07998,21,Male,Houston,59062,2023-07-25,2024-01-17,Sports,Brand C,89.45,2,178.89,4,150.59,2.17
CUST_07999,47,Female,Houston,20000,2025-01-06,2025-04-02,Sports,Brand A,112.5,3,337.5,3,381.27,0.71
CUST_08000,34,Male,Fort Worth,20000,2024-06-22,2024-10-20,Sports,Brand C,69.67,4,278.69,3,247.67,1.25
CUST_08001,40,Other,Houston,50847,2024-05-30,2025-01-31,Clothing,Brand E,53.85,3,161.55,5,173.6,1.32
CUST_08002,,Male,Chicago,36043,2023-09-24,2025-09-14,Electronics,Brand B,230.48,3,691.45,4,672.66,2.0
